"MFA Financial, Inc.",organization
"MFA Financial, Inc.",organization
MFC Bancorp Ltd.,organization
MFS Charter Income Trust,organization
MFS Government Markets Income Trust,organization
MFS Intermediate Income Trust,organization
MFS Multimarket Income Trust,organization
MFS Municipal Income Trust,organization
MFS Special Value Trust,organization
MGIC Investment Corporation,organization
MGM Growth Properties LLC,organization
MGM Resorts International,organization
Michael Kors Holdings Limited,organization
Micro Focus Intl PLC,organization
"Mid-America Apartment Communities, Inc.",organization
"Mid-America Apartment Communities, Inc.",organization
MidSouth Bancorp,organization
"MIDSTATES PETROLEUM COMPANY, INC.",organization
Milacron Holdings Corp.,organization
"Miller Industries, Inc.",organization
Miller/Howard High Income Equity Fund,organization
Minerals Technologies Inc.,organization
Mississippi Power Company,organization
Mistras Group Inc,organization
Mitsubishi UFJ Financial Group Inc,organization
MiX Telematics Limited,organization
"Mizuho Financial Group, Inc.",organization
Mobile TeleSystems OJSC,organization
"Model N, Inc.",organization
Modine Manufacturing Company,organization
Moelis & Company,organization
"Mohawk Industries, Inc.",organization
Molina Healthcare Inc,organization
Molson Coors Brewing  Company,organization
Molson Coors Brewing  Company,organization
Monmouth Real Estate Investment Corporation,organization
Monmouth Real Estate Investment Corporation,organization
Monsanto Company,organization
Moody&#39;s Corporation,organization
Moog Inc.,organization
Moog Inc.,organization
Morgan Stanley,organization
Morgan Stanley,organization
Morgan Stanley,organization
Morgan Stanley,organization
Morgan Stanley,organization
Morgan Stanley,organization
Morgan Stanley,organization
"Morgan Stanley Asia-Pacific Fund, Inc.",organization
Morgan Stanley China A Share Fund Inc.,organization
"Morgan Stanley Emerging Markets Debt Fund, Inc.",organization
"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",organization
"Morgan Stanley Emerging Markets Fund, Inc.",organization
"Morgan Stanley India Investment Fund, Inc.",organization
Mosaic Acquisition Corp.,organization
Mosaic Acquisition Corp.,organization
Mosaic Acquisition Corp.,organization
Mosaic Company (The),organization
"Motorola Solutions, Inc.",organization
Movado Group Inc.,organization
MPLX LP,organization
MRC Global Inc.,organization
"MS Income Securities, Inc.",organization
MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,organization
MSA Safety Incorporporated,organization
"MSC Industrial Direct Company, Inc.",organization
MSCI Inc,organization
MSG Networks Inc.,organization
"Mueller Industries, Inc.",organization
MUELLER WATER PRODUCTS,organization
"MuleSoft, Inc.",organization
Murphy Oil Corporation,organization
Murphy USA Inc.,organization
MV Oil Trust,organization
"MVC Capital, Inc.",organization
"MVC Capital, Inc.",organization
"Myers Industries, Inc.",organization
Myovant Sciences Ltd.,organization
Nabors Industries Ltd.,organization
"NACCO Industries, Inc.",organization
Nam Tai Property Inc.,organization
NASDAQ TEST STOCK,organization
NASDAQ TEST STOCK,organization
NASDAQ TEST STOCK,organization
NASDAQ TEST STOCK,organization
National Bank Holdings Corporation,organization
National Fuel Gas Company,organization
"National Grid Transco, PLC",organization
"National Health Investors, Inc.",organization
"National Oilwell Varco, Inc.",organization
"National Presto Industries, Inc.",organization
National Retail Properties,organization
National Retail Properties,organization
National Retail Properties,organization
National Steel Company,organization
National Storage Affiliates Trust,organization
National Storage Affiliates Trust,organization
Nationstar Mortgage Holdings Inc.,organization
"Natural Gas Services Group, Inc.",organization
"Natural Grocers by Vitamin Cottage, Inc.",organization
Natural Resource Partners LP,organization
"Natuzzi, S.p.A.",organization
"Nautilus Group, Inc. (The)",organization
"Navigant Consulting, Inc.",organization
Navigator Holdings Ltd.,organization
Navios Maritime Acquisition Corporation,organization
Navios Maritime Holdings Inc.,organization
Navios Maritime Holdings Inc.,organization
Navios Maritime Holdings Inc.,organization
Navios Maritime Midstream Partners LP,organization
Navios Maritime Partners LP,organization
Navistar International Corporation,organization
Navistar International Corporation,organization
"NCI Building Systems, Inc.",organization
NCR Corporation,organization
"Neenah Paper, Inc.",organization
"Nelnet, Inc.",organization
NeoPhotonics Corporation,organization
Netshoes (Cayman) Limited,organization
Nevro Corp.,organization
"New America High Income Fund, Inc. (The)",organization
"New Germany Fund, Inc. (The)",organization
New Home Company Inc. (The),organization
"New Ireland Fund, Inc. (The)",organization
New Media Investment Group Inc.,organization
New Mountain Finance Corporation,organization
"New Oriental Education & Technology Group, Inc.",organization
"New Relic, Inc.",organization
New Residential Investment Corp.,organization
New Senior Investment Group Inc.,organization
"New York & Company, Inc.",organization
"New York Community Bancorp, Inc.",organization
"New York Community Bancorp, Inc.",organization
"New York Community Bancorp, Inc.",organization
"New York REIT, Inc.",organization
New York Times Company (The),organization
Newell Brands Inc.,organization
Newfield Exploration Company,organization
NewJersey Resources Corporation,organization
NewMarket Corporation,organization
Newmont Mining Corporation,organization
"Newpark Resources, Inc.",organization
Nexa Resources S.A.,organization
NexPoint credit Strategies Fund,organization
"NexPoint Residential Trust, Inc.",organization
"NextEra Energy Partners, LP",organization
"NextEra Energy, Inc.",organization
"NextEra Energy, Inc.",organization
"NextEra Energy, Inc.",organization
"NextEra Energy, Inc.",organization
"NextEra Energy, Inc.",organization
"NextEra Energy, Inc.",organization
NGL ENERGY PARTNERS LP,organization
NGL ENERGY PARTNERS LP,organization
"Niagara Mohawk Holdings, Inc.",organization
"Niagara Mohawk Holdings, Inc.",organization
Nielsen N.V.,organization
"Nike, Inc.",organization
"NiSource, Inc",organization
"NL Industries, Inc.",organization
Noah Holdings Ltd.,organization
Noble Corporation,organization
Noble Energy Inc.,organization
Noble Midstream Partners LP,organization
Nokia Corporation,organization
Nomad Foods Limited,organization
Nomura Holdings Inc ADR,organization
Norbord Inc.,organization
Nordic American Offshore Ltd,organization
Nordic American Tankers Limited,organization
"Nordstrom, Inc.",organization
Norfolk Souther Corporation,organization
"North American Energy Partners, Inc.",organization
North European Oil Royality Trust,organization
Northrop Grumman Corporation,organization
NorthStar Realty Europe Corp.,organization
Northwest Natural Gas Company,organization
NorthWestern Corporation,organization
Norwegian Cruise Line Holdings Ltd.,organization
Novartis AG,organization
Novo Nordisk A/S,organization
NOW Inc.,organization
NQ Mobile Inc.,organization
"NRG Energy, Inc.",organization
"NRG Yield, Inc.",organization
"NRG Yield, Inc.",organization
"NTT DOCOMO, Inc",organization
"Nu Skin Enterprises, Inc.",organization
Nucor Corporation,organization
Nustar Energy L.P.,organization
Nustar Energy L.P.,organization
Nustar Energy L.P.,organization
Nustar Energy L.P.,organization
"Nustar GP Holdings, LLC",organization
"NuStar Logistics, L.P.",organization
Nuveen All Cap Energy MLP Opportunities Fund,organization
Nuveen AMT-Free Municipal Credit Income Fund,organization
Nuveen AMT-Free Municipal Value Fund,organization
Nuveen AMT-Free Municipal Value Fund,organization
Nuveen AMT-Free Quality Municipal Income Fund,organization
Nuveen Arizona Quality Municipal Income Fund,organization
Nuveen Build America Bond Fund,organization
Nuveen Build America Bond Opportunity Fund,organization
Nuveen California AMT-Free Quality Municipal Income Fund,organization
Nuveen California Municipal Value Fund 2,organization
"Nuveen California Municipal Value Fund, Inc.",organization
Nuveen California Quality Municipal Income Fund,organization
Nuveen Connecticut Quality Municipal Income Fund,organization
Nuveen Core Equity Alpha Fund,organization
Nuveen Credit Opportunities 2022 Target Term Fund,organization
Nuveen Credit Strategies Income Fund,organization
Nuveen Diversified Dividend and Income Fund,organization
Nuveen Dow 30SM Dynamic Overwrite Fund,organization
Nuveen Emerging Markets Debt 2022 Target Term Fund,organization
Nuveen Energy MLP Total Return Fund,organization
Nuveen Enhanced Municipal Value Fund,organization
Nuveen Floating Rate Income Fund,organization
Nuveen Floating Rate Income Opportuntiy Fund,organization
Nuveen Georgia Quality Municipal Income Fund ,organization
Nuveen Global High Income Fund,organization
Nuveen High Income 2020 Target Term Fund,organization
Nuveen High Income 2020 Target Term Fund,organization
Nuveen High Income December 2019 Target Term Fund,organization
Nuveen High Income November 2021 Target Term Fund,organization
Nuveen Insured California Select Tax-Free Income Portfolio,organization
Nuveen Insured New York Select Tax-Free Income Portfolio,organization
Nuveen Intermediate Duration Municipal Term Fund,organization
Nuveen Maryland Quality Municipal Income Fund,organization
Nuveen Massachusetts Municipal Income Fund,organization
Nuveen Michigan Quality Municipal Income Fund,organization
Nuveen Minnesota Quality Municipal Income Fund,organization
Nuveen Missouri Quality Municipal Income Fund,organization
Nuveen Mortgage Opportunity Term Fund,organization
Nuveen Multi-Market Income Fund,organization
Nuveen Municipal 2021 Target Term Fund,organization
Nuveen Municipal Credit Income Fund,organization
Nuveen Municipal High Income Opportunity Fund,organization
"Nuveen Municipal Income Fund, Inc.",organization
Nuveen New Jersey Municipal Value Fund,organization
Nuveen New Jersey Quality Municipal Income Fund,organization
Nuveen New York AMT-Free Quality Municipal,organization
Nuveen New York Municipal Value Fund 2,organization
"Nuveen New York Municipal Value Fund, Inc.",organization
Nuveen New York Quality Municipal Income Fund,organization
Nuveen North Carolina Quality Municipal Income Fd,organization
Nuveen Ohio Quality Municipal Income Fund,organization
Nuveen Pennsylvania Municipal Value Fund,organization
Nuveen Pennsylvania Quality Municipal Income Fund,organization
Nuveen Preferred & Income Opportunities Fund,organization
Nuveen Preferred & Income Securities Fund,organization
Nuveen Preferred and Income 2022 Term Fund,organization
Nuveen Preferred and Income Term Fund,organization
Nuveen Quality Municipal Income Fund,organization
Nuveen Real Asset Income and Growth Fund,organization
Nuveen Real Estate Fund,organization
Nuveen S&P 500 Buy-Write Income Fund,organization
Nuveen S&P 500 Dynamic Overwrite Fund,organization
Nuveen Select Maturities Municipal Fund,organization
Nuveen Select Tax Free Income Portfolio,organization
Nuveen Select Tax Free Income Portfolio II,organization
Nuveen Select Tax Free Income Portfolio III,organization
Nuveen Senior Income Fund,organization
Nuveen Short Duration Credit Opportunities Fund,organization
Nuveen Tax-Advantaged Dividend Growth Fund,organization
Nuveen Tax-Advantaged Total Return Strategy Fund,organization
Nuveen Texas Quality Municipal Income Fund,organization
Nuveen Virginia Quality Municipal Income Fund,organization
Nuveenn Intermediate Duration Quality Municipal Term Fund,organization
Nuven Mortgage Opportunity Term Fund 2,organization
"NVR, Inc.",organization
"Oaktree Capital Group, LLC",organization
Oaktree Specialty Lending Corporation,organization
Oasis Midstream Partners LP,organization
Oasis Petroleum Inc.,organization
